Nom du client,Delivery_Method,Unique_Site_Identifier,Code IPACT,No de site,Nomdesite,Adresse,Suffixe,Rue,Ville,Postal code,Prov,In Territory,Access Type,Speed,NPANXX,Tier,Delivery Method,RFP Lot,SupplierName From Real Time,Package,Management Level,IPACT - MR COGS,IPACT - NR COGS,COGS(long),MRC inv. Oct '19,OLD MRC - Don't use,SC1,SC2-GL,SC2-PB,SC3-GL,SC3-PB,SC4,SC5-GL,SC5-PB,SC6-GL,SC6-PB,CMO GM,CMO+50% GM,CMO+50%,MRC for cost,MRC for 15% margin,Off-net Cat
Loto-Québec,Off-Net (ReSale),000000000003054316-0002,3054,316-0002,16248-LEVIS2-CE1,1083,,route 132 Est,Barachois,G0C1A0,QC,Non,DDS,56 Kbps,418645,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,315,400,512.86,92,92,138,1060.2,2006.6,743,1419,769.29,1060.2,2006.6,743,1419,Next-Step,3,138,512.86,603.3647059,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045812-0002,4581,2-0002,08041-LEVIS2-CE1,830,Rue,Notre-Dame,St-Narcisse,G0X2Y0,QC,Non,DDS,56 Kbps,418328,4,Off-Net (ReSale),Lot2,TELUS Quebec,High Performance,NetControl,273.9,460,612.04,92,348.03,138,1060.2,2006.6,743,1419,918.06,1060.2,2006.6,743,1419,Next-Step,3,138,612.04,720.0470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045862-0002,4586,2-0002,00374-LEVIS2-CE1,340,RTE,359,St-Narcisse,G0X2Y0,QC,Non,DDS,56 Kbps,418328,4,Off-Net (ReSale),Lot2,TELUS Quebec,High Performance,NetControl,273.9,460,612.04,92,348.03,138,1060.2,2006.6,743,1419,918.06,1060.2,2006.6,743,1419,Next-Step,3,138,612.04,720.0470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047268-0003,4726,8-0003,05070-LEVIS-CE1,516,N/A,RTE 108,BEAUCEVILLE,G5X3A1,QC,Non,DDS,56 Kbps,418774,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,217.8,300,151,92,152.42,138,1060.2,2006.6,743,1419,226.5,1060.2,2006.6,743,1419,Next-Step,3,138,151,177.6470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047178-0003,4717,8-0003,14508-LEVIS-CE1,119,RUE,PRINCIPALE,ST-MAGLOIRE,G0R3M0,QC,Non,DDS,56 Kbps,418257,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,398.8,92,735.42,138,1060.2,2006.6,743,1419,598.2,1060.2,2006.6,743,1419,Next-Step,3,138,398.8,469.1764706,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045315-0003,4531,5-0003,05077-LEVIS-CE1,140,RUE,PRINCIPALE,ST-MAGLOIRE,G0R3M0,QC,Non,DDS,56 Kbps,418257,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,273.9,460,398.8,92,375.42,138,1060.2,2006.6,743,1419,598.2,1060.2,2006.6,743,1419,Next-Step,3,138,398.8,469.1764706,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045312-0003,4531,2-0003,01502-SHBK1-CE1,172,RUE,PRINCIPALE,ST-LUDGER DE FRONTENAC,G0M1W0,QC,Non,DDS,56 Kbps,819548,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,,,149.8,92,92,138,1060.2,2006.6,743,1419,224.7,1060.2,2006.6,743,1419,Next-Step,3,138,149.8,176.2352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046927-0003,4692,7-0003,09981-LEVIS-CE1,205,Rue,Principale,St-Luc-de-Bellechasse,G0R1L0,QC,Non,DDS,56 Kbps,418636,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,273.9,460,353.98,92,325.21,138,1060.2,2006.6,743,1419,530.97,1060.2,2006.6,743,1419,Next-Step,3,138,353.98,416.4470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000435015-0002,4350,15-0002,09644-STHYA-CE1,1145,RG,ST-EDOUARD,ST-LIBOIRE,J0H1R0,QC,Non,DDS,56 Kbps,450793,4O,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,245,380,139.84,92,92,138,1060.2,2006.6,743,1419,209.76,1060.2,2006.6,743,1419,Next-Step,3,138,139.84,164.5176471,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000434717-0002,4347,17-0002,09255-STHYA-CE1,54,RUE,ST-PATRICE,ST-LIBOIRE,J0H1R0,QC,Non,DDS,56 Kbps,450793,4O,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,245,380,139.84,92,92,138,1060.2,2006.6,743,1419,209.76,1060.2,2006.6,743,1419,Next-Step,3,138,139.84,164.5176471,Site cost higher than CMO+50%
Loto-Québec,On-Net,000000000003039375-0003,3039,375-0003,15685-DRUMMON-CE1,180,rang,Moulin Rouge,St-Leonard-d'Aston,J0C1M0,QC,Non,CHANNELIZED T1,64 Kbps,819399,3,On-Net,Lot3,Independent Settlements,High Performance,NetControl,,,291.07,92,92,138,1023.8,1533.4,717,1081,436.605,1023.8,1533.4,717,1081,Next-Step,3,138,291.07,342.4352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046967-0002,4696,7-0002,07831-LEVIS2-CE1,650,RUE,PRINCIPALE,ST-JEAN-DE-LA-LANDE,G0M1E0,QC,Non,DDS,56 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,213.9,380,420.5,92,92,138,1023.8,1533.4,717,1081,630.75,1023.8,1533.4,717,1081,Next-Step,3,138,420.5,494.7058824,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045051-0002,4505,1-0002,05806-DAIGUIL2-CE1,89,Rte,132,St-Godefroi,G0C3C0,QC,Non,DDS,56 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,424.18,92,174.17,138,1060.2,2006.6,743,1419,636.27,1060.2,2006.6,743,1419,Next-Step,3,138,424.18,499.0352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000447551-0003,4475,51-0003,09474-LEVIS2-CE1,2011,RTE,132,ST-GEORGES-DE-MALBAIE,G0C2X0,QC,Non,CHANNELIZED T1,64 Kbps,418645,4O,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,510,780,864.36,92,227.95,138,1060.2,2006.6,743,1419,1296.54,1060.2,2006.6,1296.54,1419,Next-Step,3,138,864.36,1016.894118,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047108-0003,4710,8-0003,07807-LEVIS-CE1,151,Rue,Principale Est,St-Fabien-de-Panet,G0R2J0,QC,Non,DDS,56 Kbps,418249,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,443.62,92,821.38,138,1060.2,2006.6,743,1419,665.43,1060.2,2006.6,743,1419,Next-Step,3,138,443.62,521.9058824,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000044824-0002,4482,4-0002,13256-LEVIS2-CE1,323,Rte,132,Ste-Thérèse-de-Gaspé,G0C3B0,QC,Non,DDS,56 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,612.04,92,348.03,138,1060.2,2006.6,743,1419,918.06,1060.2,2006.6,743,1419,Next-Step,3,138,612.04,720.0470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000044823-0002,4482,3-0002,04702-LEVIS2-CE1,209,Rte,Rte 132,Ste-Thérèse-de-Gaspé,G0C3B0,QC,Non,DDS,56 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,612.04,92,348.03,138,1060.2,2006.6,743,1419,918.06,1060.2,2006.6,743,1419,Next-Step,3,138,612.04,720.0470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000003054108-0002,3054,108-0002,16111-LEVIS-CE1,11,,Saint-Charles,Ste-Sabine-de-Bellechasse,G0R4H0,QC,Non,DDS,56 Kbps,418383,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,114,480,349,92,92,138,1060.2,2006.6,743,1419,523.5,1060.2,2006.6,743,1419,Next-Step,3,138,349,410.5882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047085-0003,4708,5-0003,08993-LEVIS2-CE1,108,Rte,108,St-Éphrem-de-Beauce,G0M1R0,QC,Non,DDS,56 Kbps,418484,4O,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,453.74,92,219.82,138,1060.2,2006.6,743,1419,680.61,1060.2,2006.6,743,1419,Next-Step,3,138,453.74,533.8117647,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047084-0002,4708,4-0002,07832-LEVIS2-CE1,73,Rte,108,St-Éphrem-de-Beauce,G0M1R0,QC,Non,DDS,56 Kbps,418484,4O,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,473.44,92,219.82,138,1060.2,2006.6,743,1419,710.16,1060.2,2006.6,743,1419,Next-Step,3,138,473.44,556.9882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000471046-0002,4710,46-0002,08990-LEVIS2-CE1,265,Rue,St-Antoine,Ste-Marie-de-Beauce,G6E2K1,QC,Non,DDS,56 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,228.36,520,414.5,92,92,138,1023.8,1533.4,717,1081,621.75,1023.8,1533.4,717,1081,Next-Step,3,138,414.5,487.6470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047171-0002,4717,1-0002,13443-STMAB-CE1,619,RUE,PRINCIPALE,ST-ELZÉAR,G0S2J0,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,143.56,92,92,138,405,587,275,405,215.34,405,587,275,405,Next-Step,3,138,143.56,168.8941176,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045203-0002,4520,3-0002,08292-DAIGUIL2-CE1,168A,Rte,de L'Église,St-Elzéar,G0C2W0,QC,Non,DDS,56 Kbps,418534,3,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,213.9,380,269.5,92,92,138,1023.8,1533.4,717,1081,404.25,1023.8,1533.4,717,1081,Next-Step,3,138,269.5,317.0588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047089-0003,4708,9-0003,07808-LEVIS-CE1,146,Rue,Principale,Ste-Lucie-de-Beauregard,G0R3L0,QC,Non,DDS,56 Kbps,418223,4O,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,480.47,92,989.73,138,1060.2,2006.6,743,1419,720.705,1060.2,2006.6,743,1419,Next-Step,3,138,480.47,565.2588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045319-0002,4531,9-0002,06662-DAIGUILL-CE1,2531,AV,PRINCIPALE,ST-ELIE-DE-CAXTON,G0X2N0,QC,Non,DDS,56 Kbps,819221,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,380,245,179.68,92,92,138,1060.2,2006.6,743,1419,269.52,1060.2,2006.6,743,1419,Next-Step,3,138,179.68,211.3882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000003054707-0001,3054,707-0001,16535-LEVIS-CE1,184,RTE,204,STE-JUSTINE,G0R1Y0,QC,Non,DDS,56 Kbps,418383,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,,,349,92,92,138,1060.2,2006.6,743,1419,523.5,1060.2,2006.6,743,1419,Next-Step,3,138,349,410.5882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047028-0003,4702,8-0003,14498-LEVIS-CE1,135,RUE,PRINCIPALE,STE-JUSTINE,G0R1Y0,QC,Non,DDS,56 Kbps,418383,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,349,92,652.6,138,1060.2,2006.6,743,1419,523.5,1060.2,2006.6,743,1419,Next-Step,3,138,349,410.5882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046988-0003,4698,8-0003,12258-LEVIS-CE1,194,RTE,204,STE-JUSTINE,G0R1Y0,QC,Non,DDS,56 Kbps,418383,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,349,92,652.6,138,1060.2,2006.6,743,1419,523.5,1060.2,2006.6,743,1419,Next-Step,3,138,349,410.5882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046989-0004,4698,9-0004,03940-LEVIS-CE1,135,RUE,PRINCIPALE,STE-JUSTINE,G0R1Y0,QC,Non,DDS,56 Kbps,418383,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,349,92,652,138,1060.2,2006.6,743,1419,523.5,1060.2,2006.6,743,1419,Next-Step,3,138,349,410.5882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047331-0002,4733,1-0002,07455-LEVIS2-CE1,74,rue,Principale,Ste-Hénédine,G0S2R0,QC,Non,DDS,56 Kbps,418935,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,400,414.33,92,159.98,138,1060.2,2006.6,743,1419,621.495,1060.2,2006.6,743,1419,Next-Step,3,138,414.33,487.4470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045874-0003,4587,4-0003,05088-LEVIS2-CE1,170,Rue,de l'Église,Ste-Geneviève-de-Batiscan,G0X2R0,QC,Non,DDS,56 Kbps,418362,4,Off-Net (ReSale),Lot2,TELUS Quebec,High Performance,NetControl,,62.5,597.24,92,334.34,138,1060.2,2006.6,743,1419,895.86,1060.2,2006.6,743,1419,Next-Step,3,138,597.24,702.6352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000043841-0002,4384,1-0002,13894-RMKI1-CE1,161,rue,St-Joseph,Ste-Felicite,G0J2K0,QC,Non,DSL VPN,64 Kbps,418733,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,147.33,92,92,138,405,587,275,405,220.995,405,587,275,405,Next-Step,3,138,147.33,173.3294118,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046739-0002,4673,9-0002,05826-TSRV2-CE1,3800,RUE,NOTRE-DAME,ST-ÉDOUARD-DE-MASKINONGÉ,J0K2H0,QC,Non,DDS,56 Kbps,819268,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,179.68,92,368,138,1060.2,2006.6,743,1419,269.52,1060.2,2006.6,743,1419,Next-Step,3,138,179.68,211.3882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000462315-0002,4623,15-0002,13108-DRUMMON-CE1,6,Rte,122,Ste-Clotilde-De-Horton,J0A1H0,QC,Non,CHANNELIZED T1,64 Kbps,819336,4O,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,840,1050,608.92,92,92,138,1060.2,2006.6,743,1419,913.38,1060.2,2006.6,743,1419,Next-Step,3,138,608.92,716.3764706,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000453112-0003,4531,12-0003,05579-DRUMMON-CE1,54,RUE,PRINCIPALE,STE-CLOTILDE-DE-HORTON,J0A1H0,QC,Non,CHANNELIZED T1,64 Kbps,819336,4O,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,840,1050,608.92,92,92,138,1060.2,2006.6,743,1419,913.38,1060.2,2006.6,743,1419,Next-Step,3,138,608.92,716.3764706,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046778-0002,4677,8-0002,12379-TSRV2-CE1,2311,RTE,LUPIEN,STE-ANGÈLE-DE-PRÉMONT,J0K1R0,QC,Non,DDS,56 Kbps,819268,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,408,380,179.68,92,368,138,1060.2,2006.6,743,1419,269.52,1060.2,2006.6,743,1419,Next-Step,3,138,179.68,211.3882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000460811-0002,4608,11-0002,06507-GRANBY-CE1,150,Rue,de L'Église,Bonsecours,J0E1H0,QC,Non,DDS,56 Kbps,450532,4,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,,,196.12,92,92,138,1060.2,2006.6,743,1419,294.18,1060.2,2006.6,743,1419,Next-Step,3,138,196.12,230.7294118,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046968-0003,4696,8-0003,07822-LEVIS-CE1,130,RUE,PRINCIPALE,ST-CAMMILE-DE-BELLECHASSE,G0R2S0,QC,Non,DDS,56 Kbps,418595,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,266.2,380,393.82,92,738.55,138,1060.2,2006.6,743,1419,590.73,1060.2,2006.6,743,1419,Next-Step,3,138,393.82,463.3176471,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000003039834-0002,3039,834-0002,14589-STMAB-CE1,217,RTE,271,ST-BENOIT-LABRE,G0M1P0,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,151.6,92,92,138,405,587,275,405,227.4,405,587,275,405,Next-Step,3,138,151.6,178.3529412,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000469517-0002,4695,17-0002,06545-TSRV1-CE1,222,RUE,NOTRE-DAME,ST-BARNABÉ-NORD,G0X2K0,QC,Non,DDS,56 Kbps,819264,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,199.6,92,296,138,1060.2,2006.6,743,1419,299.4,1060.2,2006.6,743,1419,Next-Step,3,138,199.6,234.8235294,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000469616-0002,4696,16-0002,04392-TSRV2-CE1,811,RUE,NOTRE-DAME,ST-BARNABÉ-NORD,G0X2K0,QC,Non,DDS,56 Kbps,819264,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,199.6,92,92,138,1060.2,2006.6,743,1419,299.4,1060.2,2006.6,743,1419,Next-Step,3,138,199.6,234.8235294,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000042133-0002,4213,3-0002,12942-DAIGUIL2-CE1,200,RUE,DE L'EAU,ST-AUGUSTIN - SAGUENAY,G0G2R0,QC,Non,DDS,56 Kbps,418947,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,460,1260.77,92,917.58,138,1060.2,2006.6,743,1419,1891.155,1891.155,2006.6,1891.155,1419,Next-Step,3,138,1260.77,1483.258824,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045258-0002,4525,8-0002,07862-DAIGUIL2-CE1,64,RG,DES MOULANGES,ST-APOLLINAIRE,G0S2E0,QC,Non,CHANNELIZED T1,64 Kbps,418881,4,Off-Net (ReSale),Lot3,TELUS Quebec,High Performance,NetControl,510,780,805.24,92,201.56,138,1060.2,2006.6,743,1419,1207.86,1060.2,2006.6,1207.86,1419,Next-Step,3,138,805.24,947.3411765,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045281-0002,4528,1-0002,06001-DAIGUIL2-CE1,129,RTE,ST-ALPHONSE,ST-ALPHONSE,G0C2V0,QC,Non,DDS,56 Kbps,418388,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,400,434.03,92,92,138,1060.2,2006.6,743,1419,651.045,1060.2,2006.6,743,1419,Next-Step,3,138,434.03,510.6235294,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000469617-0003,4696,17-0003,14707-TSRV1-CE1,180,RUE,NOTRE-DAME,ST-ALEXIS-DES-MONTS,J0K1V0,QC,Non,DDS,56 Kbps,819265,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,219.52,92,92,138,1060.2,2006.6,743,1419,329.28,1060.2,2006.6,743,1419,Next-Step,3,138,219.52,258.2588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046808-0002,4680,8-0002,08013-TSRV1-CE1,450,RUE,NOTRE-DAME,ST-ALEXIS-DES-MONTS,J0K1V0,QC,Non,DDS,56 Kbps,819265,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,219.52,92,92,138,1060.2,2006.6,743,1419,329.28,1060.2,2006.6,743,1419,Next-Step,3,138,219.52,258.2588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000469211-0002,4692,11-0002,06388-TSRV1-CE1,150,Rue,Ste-Anne,St-Alexis-des-Monts,J0K1V0,QC,Non,DDS,56 Kbps,819265,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,219.52,92,92,138,1060.2,2006.6,743,1419,329.28,1060.2,2006.6,743,1419,Next-Step,3,138,219.52,258.2588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045314-0003,4531,4-0003,09338-DRUMMON-CE1,1227,RUE,PRINCIPALE,ST-ALBERT,J0A1E0,QC,Non,DDS,56 Kbps,819353,4,Off-Net (ReSale),Lot3,Independent Settlements,High Performance,NetControl,245,380,169.72,92,92,138,1060.2,2006.6,743,1419,254.58,1060.2,2006.6,743,1419,Next-Step,3,138,169.72,199.6705882,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000045815-0003,4581,5-0003,03610-LEVIS2-CE1,501,Rte,352,St-Adelphe,G0X2G0,QC,Non,DDS,56 Kbps,418322,4,Off-Net (ReSale),Lot2,TELUS Quebec,High Performance,NetControl,273.9,460,626.83,92,361.73,138,1060.2,2006.6,743,1419,940.245,1060.2,2006.6,743,1419,Next-Step,3,138,626.83,737.4470588,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000303958-0002,3039,58-0002,15303-LEVIS-CE1,403,,ROUTE 204,ST JUST DE BRETENIERES,G0R3H0,QC,Non,DDS,56 Kbps,418244,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,,,443.62,92,567.2,138,1060.2,2006.6,743,1419,665.43,1060.2,2006.6,743,1419,Next-Step,3,138,443.62,521.9058824,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000001861367-0002,1861,367-0002,14786-TSRV1-CE1,365,RUE,ST LOUIS,ST ELIE DE CAXTON,G0X2N0,QC,Non,DDS,56 Kbps,819221,1,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,245,380,179.68,92,92,138,914.6,1315,639,925,269.52,914.6,1315,639,925,Next-Step,3,138,179.68,211.3882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000001861954-0003,1861,954-0003,15239-DAIGUIL2-CE1,200,RUE,De l'Eau,ST AUGUSTIN,G0G2R0,QC,Non,DDS,56 Kbps,418947,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,280.79,600,1339.77,92,836.16,138,1060.2,2006.6,743,1419,2009.655,2009.655,2006.6,2009.655,1419,Next-Step,3,138,1339.77,1576.2,Site cost higher than CMO+50%
Loto-Québec,On-Net,0000000000042876-0002,4287,6-0002,00166-VALDOR-CE1,164,RUE,MONTAGNET,SHERFFERVILLE,G0G2T0,QC,Non,DDS,56 Kbps,418585,4O,On-Net,Lot4,Independent Settlements,High Performance,NetControl,,,1960,92,92,138,1060.2,2006.6,743,1419,2940,2940,2006.6,2940,2940,Next-Step,3,138,1960,2305.882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),00000000000423110-0002,4231,10-0002,02817-DAIGUIL2-CE1,11,CH,FERCO,SEPT-ILES,G4R0C5,QC,Non,DDS,56 Kbps,418962,3,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,213.9,213.9,269.5,92,92,138,1023.8,1533.4,717,1081,404.25,1023.8,1533.4,717,1081,Next-Step,3,138,269.5,317.0588235,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046779-0002,4677,9-0002,00966-TSRV1-CE1,2456,Rue,Laflèche,Saint-Paulin,J0K3G0,QC,Non,DDS,56 Kbps,819268,4,Off-Net (ReSale),Lot2,Independent Settlements,High Performance,NetControl,0,408,179.68,92,368,138,1060.2,2006.6,743,1419,269.52,1060.2,2006.6,743,1419,Next-Step,3,138,179.68,211.3882353,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),000000000003039607-0002,3039,607-0002,15852-LEVIS-CE1,131,,ROUTE DU PONT,SAINT-LUDGER,G0M1W0,QC,Non,DDS,56 Kbps,819548,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,,,149.8,92,92,138,1060.2,2006.6,743,1419,224.7,1060.2,2006.6,743,1419,Next-Step,3,138,149.8,176.2352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000046793-0002,4679,3-0002,08978-LEVIS2-CE1,8200,BD,Lacroix,Saint-Georges,G5Y2B5,QC,Non,DDS,56 Kbps,418227,3,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,213.9,380,269.5,92,92,138,1023.8,1533.4,717,1081,404.25,1023.8,1533.4,717,1081,Next-Step,3,138,269.5,317.0588235,Site cost higher than CMO+50%
Loto-Québec,On-Net,00000000000451741-0002,4517,41-0002,12266-HULL1-CE1,1020,Rte,148,Bryson,J0X1H0,QC,Non,CHANNELIZED T1,64 Kbps,819647,4,On-Net,Lot1,Independent Settlements,High Performance,NetControl,,,291.07,92,92,138,1060.2,2006.6,743,1419,436.605,1060.2,2006.6,743,1419,Next-Step,3,138,291.07,342.4352941,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047374-0003,4737,4-0003,04477-STMAB-CE1,4285,RTE,PRINCIPALE,BUCKLAND,G0R1G0,QC,Non,DSL VPN,64 Kbps,418789,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,151.1,92,92,138,405,587,275,405,226.65,405,587,275,405,Next-Step,3,138,151.1,177.7647059,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047109-0003,4710,9-0003,13337-LEVIS-CE1,2,Rue,Principale est,Saint-Fabien-De-Panet,G0R2J0,QC,Non,DDS,56 Kbps,418249,4,Off-Net (ReSale),Lot4,Independent Settlements,High Performance,NetControl,266.2,380,443.62,92,821.38,138,1060.2,2006.6,743,1419,665.43,1060.2,2006.6,743,1419,Next-Step,3,138,443.62,521.9058824,Site cost higher than CMO+50%
Loto-Québec,Off-Net (ReSale),0000000000047333-0002,4733,3-0002,02914-LEVIS2-CE1,481,RTE,275,Sainte-Marguerite,G0S2X0,QC,Non,DDS,56 Kbps,418935,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,273.9,400,414.33,92,159.98,138,1060.2,2006.6,743,1419,621.495,1060.2,2006.6,743,1419,Next-Step,3,138,414.33,487.4470588,Site cost higher than CMO+50%
